Source,Target,age,category
http://www.wikidata.org/entity/Q145132,http://www.wikidata.org/entity/Q1185386,30,is_acting
http://www.wikidata.org/entity/Q3973321,http://www.wikidata.org/entity/Q118829,56,is_acting
http://www.wikidata.org/entity/Q2658233,http://www.wikidata.org/entity/Q1191093,29,is_acting
http://www.wikidata.org/entity/Q2193862,http://www.wikidata.org/entity/Q1192213,61,is_acting
http://www.wikidata.org/entity/Q4267490,http://www.wikidata.org/entity/Q1194608,24,is_acting
http://www.wikidata.org/entity/Q470182,http://www.wikidata.org/entity/Q1194608,40,is_acting
http://www.wikidata.org/entity/Q128532,http://www.wikidata.org/entity/Q1194613,60,is_acting
http://www.wikidata.org/entity/Q3568307,http://www.wikidata.org/entity/Q1194613,55,is_acting
http://www.wikidata.org/entity/Q1385381,http://www.wikidata.org/entity/Q1194888,41,is_acting
http://www.wikidata.org/entity/Q103876,http://www.wikidata.org/entity/Q1195311,36,is_acting
http://www.wikidata.org/entity/Q3347469,http://www.wikidata.org/entity/Q1195311,57,is_acting
http://www.wikidata.org/entity/Q517562,http://www.wikidata.org/entity/Q1195311,49,is_acting
http://www.wikidata.org/entity/Q65932,http://www.wikidata.org/entity/Q1195311,31,is_acting
http://www.wikidata.org/entity/Q41233,http://www.wikidata.org/entity/Q1195311,22,is_acting
http://www.wikidata.org/entity/Q114179,http://www.wikidata.org/entity/Q1197185,44,is_acting
http://www.wikidata.org/entity/Q229042,http://www.wikidata.org/entity/Q1197185,35,is_acting
http://www.wikidata.org/entity/Q294583,http://www.wikidata.org/entity/Q1197185,40,is_acting
http://www.wikidata.org/entity/Q718135,http://www.wikidata.org/entity/Q1197185,41,is_acting
http://www.wikidata.org/entity/Q7327,http://www.wikidata.org/entity/Q1197185,49,is_acting
http://www.wikidata.org/entity/Q9640,http://www.wikidata.org/entity/Q1197185,75,is_acting
http://www.wikidata.org/entity/Q9696,http://www.wikidata.org/entity/Q1197185,66,is_acting
http://www.wikidata.org/entity/Q1562547,http://www.wikidata.org/entity/Q1197377,66,is_acting
http://www.wikidata.org/entity/Q1680220,http://www.wikidata.org/entity/Q1197377,29,is_acting
http://www.wikidata.org/entity/Q253239,http://www.wikidata.org/entity/Q1197377,31,is_acting
http://www.wikidata.org/entity/Q153332,http://www.wikidata.org/entity/Q1197729,59,is_acting
http://www.wikidata.org/entity/Q310493,http://www.wikidata.org/entity/Q1197729,23,is_acting
http://www.wikidata.org/entity/Q94002,http://www.wikidata.org/entity/Q1197729,46,is_acting
http://www.wikidata.org/entity/Q41871,http://www.wikidata.org/entity/Q1198073,38,is_acting
http://www.wikidata.org/entity/Q2094606,http://www.wikidata.org/entity/Q1198132,28,is_acting
http://www.wikidata.org/entity/Q213425,http://www.wikidata.org/entity/Q1198132,34,is_acting
http://www.wikidata.org/entity/Q2424447,http://www.wikidata.org/entity/Q1198132,45,is_acting
http://www.wikidata.org/entity/Q516554,http://www.wikidata.org/entity/Q1198269,37,is_acting
http://www.wikidata.org/entity/Q1631771,http://www.wikidata.org/entity/Q1198799,65,is_acting
http://www.wikidata.org/entity/Q202725,http://www.wikidata.org/entity/Q1198799,29,is_acting
http://www.wikidata.org/entity/Q2225074,http://www.wikidata.org/entity/Q1198799,31,is_acting
http://www.wikidata.org/entity/Q718135,http://www.wikidata.org/entity/Q1198799,32,is_acting
http://www.wikidata.org/entity/Q59215,http://www.wikidata.org/entity/Q1198799,38,is_acting
http://www.wikidata.org/entity/Q1406503,http://www.wikidata.org/entity/Q1198853,33,is_acting
http://www.wikidata.org/entity/Q1804811,http://www.wikidata.org/entity/Q1198860,43,is_acting
http://www.wikidata.org/entity/Q213812,http://www.wikidata.org/entity/Q1198860,47,is_acting
http://www.wikidata.org/entity/Q233365,http://www.wikidata.org/entity/Q1209853,36,is_acting
http://www.wikidata.org/entity/Q310295,http://www.wikidata.org/entity/Q1209853,65,is_acting
http://www.wikidata.org/entity/Q1744,http://www.wikidata.org/entity/Q1209853,32,is_acting
http://www.wikidata.org/entity/Q41163,http://www.wikidata.org/entity/Q1209853,50,is_acting
http://www.wikidata.org/entity/Q171745,http://www.wikidata.org/entity/Q1210973,42,is_acting
http://www.wikidata.org/entity/Q190519,http://www.wikidata.org/entity/Q1210973,28,is_acting
http://www.wikidata.org/entity/Q231395,http://www.wikidata.org/entity/Q1210973,30,is_acting
http://www.wikidata.org/entity/Q382036,http://www.wikidata.org/entity/Q1210973,44,is_acting
http://www.wikidata.org/entity/Q64260,http://www.wikidata.org/entity/Q1210973,71,is_acting
http://www.wikidata.org/entity/Q201670,http://www.wikidata.org/entity/Q1211833,59,is_acting
http://www.wikidata.org/entity/Q1252367,http://www.wikidata.org/entity/Q1214560,33,is_acting
http://www.wikidata.org/entity/Q1971717,http://www.wikidata.org/entity/Q1214560,56,is_acting
http://www.wikidata.org/entity/Q231704,http://www.wikidata.org/entity/Q1214560,31,is_acting
http://www.wikidata.org/entity/Q267217,http://www.wikidata.org/entity/Q1214560,28,is_acting
http://www.wikidata.org/entity/Q105825,http://www.wikidata.org/entity/Q1215865,35,is_acting
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q1215865,25,is_acting
http://www.wikidata.org/entity/Q9056890,http://www.wikidata.org/entity/Q1215865,28,is_acting
http://www.wikidata.org/entity/Q95055,http://www.wikidata.org/entity/Q1217612,32,is_acting
http://www.wikidata.org/entity/Q1236412,http://www.wikidata.org/entity/Q1217650,49,is_acting
http://www.wikidata.org/entity/Q232298,http://www.wikidata.org/entity/Q1217650,31,is_acting
http://www.wikidata.org/entity/Q711129,http://www.wikidata.org/entity/Q1217650,51,is_acting
http://www.wikidata.org/entity/Q164487,http://www.wikidata.org/entity/Q1217922,32,is_acting
http://www.wikidata.org/entity/Q274282,http://www.wikidata.org/entity/Q1217922,61,is_acting
http://www.wikidata.org/entity/Q16390,http://www.wikidata.org/entity/Q1217922,55,is_acting
http://www.wikidata.org/entity/Q310493,http://www.wikidata.org/entity/Q1218313,24,is_acting
http://www.wikidata.org/entity/Q174843,http://www.wikidata.org/entity/Q1218959,22,is_acting
http://www.wikidata.org/entity/Q726283,http://www.wikidata.org/entity/Q1218959,39,is_acting
http://www.wikidata.org/entity/Q106001,http://www.wikidata.org/entity/Q1219026,46,is_acting
http://www.wikidata.org/entity/Q1804811,http://www.wikidata.org/entity/Q1219026,35,is_acting
http://www.wikidata.org/entity/Q17333733,http://www.wikidata.org/entity/Q1219153,30,is_acting
http://www.wikidata.org/entity/Q2576722,http://www.wikidata.org/entity/Q1219153,56,is_acting
http://www.wikidata.org/entity/Q5116252,http://www.wikidata.org/entity/Q1219153,45,is_acting
http://www.wikidata.org/entity/Q5765520,http://www.wikidata.org/entity/Q1219153,64,is_acting
http://www.wikidata.org/entity/Q6163727,http://www.wikidata.org/entity/Q1219153,19,is_acting
http://www.wikidata.org/entity/Q229545,http://www.wikidata.org/entity/Q1219171,26,is_acting
http://www.wikidata.org/entity/Q314914,http://www.wikidata.org/entity/Q1219171,47,is_acting
http://www.wikidata.org/entity/Q315051,http://www.wikidata.org/entity/Q1219171,26,is_acting
http://www.wikidata.org/entity/Q28054,http://www.wikidata.org/entity/Q1225068,66,is_acting
http://www.wikidata.org/entity/Q2864563,http://www.wikidata.org/entity/Q1232912,48,is_acting
http://www.wikidata.org/entity/Q443110,http://www.wikidata.org/entity/Q1246938,46,is_acting
http://www.wikidata.org/entity/Q326723,http://www.wikidata.org/entity/Q1258295,42,is_acting
http://www.wikidata.org/entity/Q57584,http://www.wikidata.org/entity/Q1263897,42,is_acting
http://www.wikidata.org/entity/Q152165,http://www.wikidata.org/entity/Q127367,25,is_acting
http://www.wikidata.org/entity/Q170510,http://www.wikidata.org/entity/Q127367,62,is_acting
http://www.wikidata.org/entity/Q171363,http://www.wikidata.org/entity/Q127367,43,is_acting
http://www.wikidata.org/entity/Q180338,http://www.wikidata.org/entity/Q127367,79,is_acting
http://www.wikidata.org/entity/Q189351,http://www.wikidata.org/entity/Q127367,30,is_acting
http://www.wikidata.org/entity/Q191104,http://www.wikidata.org/entity/Q127367,42,is_acting
